results/ece587_project_gcc_tsbp_128KB.txt:bpred_tsbp.bpred_jr_rate    0.7678 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_16KB.txt:bpred_tsbp.bpred_jr_rate    0.7664 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_1MB.txt:bpred_tsbp.bpred_jr_rate    0.7687 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_256KB.txt:bpred_tsbp.bpred_jr_rate    0.7682 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_32KB.txt:bpred_tsbp.bpred_jr_rate    0.7666 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_16.txt:bpred_tsbp.bpred_jr_rate    0.7691 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_1.txt:bpred_tsbp.bpred_jr_rate    0.7693 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_24.txt:bpred_tsbp.bpred_jr_rate    0.7690 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_2.txt:bpred_tsbp.bpred_jr_rate    0.7690 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_4.txt:bpred_tsbp.bpred_jr_rate    0.7698 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB_8.txt:bpred_tsbp.bpred_jr_rate    0.7690 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_512KB.txt:bpred_tsbp.bpred_jr_rate    0.7687 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_gcc_tsbp_64KB.txt:bpred_tsbp.bpred_jr_rate    0.7673 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_128KB.txt:bpred_tsbp.bpred_jr_rate    0.9726 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_16KB.txt:bpred_tsbp.bpred_jr_rate    0.9610 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_1MB.txt:bpred_tsbp.bpred_jr_rate    0.9681 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_256KB.txt:bpred_tsbp.bpred_jr_rate    0.9740 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_32KB.txt:bpred_tsbp.bpred_jr_rate    0.9655 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_512KB.txt:bpred_tsbp.bpred_jr_rate    0.9736 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_go_tsbp_64KB.txt:bpred_tsbp.bpred_jr_rate    0.9703 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_128KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_16KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_1MB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_256KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_32KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_512KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_ijpeg_tsbp_64KB.txt:bpred_tsbp.bpred_jr_rate    0.9994 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
results/ece587_project_li_tsbp_128KB.txt:bpred_tsbp.bpred_jr_rate    0.8717 # JR address-prediction rate (i.e., JR addr-hits/JRs seen)
